name,html_url
kannandreams,https://github.com/ritwik12/Celestial-bodies-detection/issues/35
malladi-s,https://github.com/angular/angular/issues/29773
VassilisAsteriou,https://github.com/elastic/kibana/issues/34739
nitishp25,https://github.com/arviz-devs/arviz/issues/858
IceKhan13,https://github.com/Qiskit/qiskit-terra/issues/3378
axx0,https://github.com/OpenDiablo2/OpenDiablo2/issues/77
maltokyo,https://github.com/btcpayserver/btcpayserver-docker/issues/216
manan2501,https://github.com/swapagarwal/swag-for-dev/issues/468
loicdescotte,https://github.com/zio/zio/issues/2122
sz-piotr,https://github.com/testing-library/native-testing-library/issues/2
wiktorn,https://github.com/osmlab/editor-layer-index/issues/729
quinnmcphail,https://github.com/gatsbyjs/gatsby/issues/13204
zdgriffith,https://github.com/pydata/xarray/issues/2876
auge8472,https://github.com/OpenTTD/website/issues/77
fixxer,https://github.com/zio/zio/issues/2081
Stefanqn,https://github.com/zio/zio/issues/2080
AlexWerff,https://github.com/zio/zio/issues/2078
rileymiller,https://github.com/gatsbyjs/gatsby/issues/19220
ahackit,https://github.com/pandas-dev/pandas/issues/29328
ssupdoc,https://github.com/angular/components/issues/17579
est271,https://github.com/pandas-dev/pandas/issues/29325
danielblazevski,https://github.com/spotify/ratatool/issues/177
dmitraver,https://github.com/TeamWanari/tutelar/issues/4
johnlinvc,https://github.com/apple/swift-nio/issues/1217
abnersajr,https://github.com/vuetifyjs/vuetify/issues/9541
james-wallis,https://github.com/appsody/appsody/issues/563
TimothyLucas,https://github.com/geopandas/geopandas/issues/1186
wnvko,https://github.com/angular/components/issues/15735
nadgeri14,https://github.com/allenai/allennlp/issues/3416
HERBOD7,https://github.com/osmlab/name-suggestion-index/issues/3316
charleshtrenholm,https://github.com/osmlab/name-suggestion-index/issues/3309
noatamir,https://github.com/scikit-learn/scikit-learn/issues/15426
jorgelf,https://github.com/winstonjs/logform/issues/90
outofgamut,https://github.com/angular/components/issues/15729
ksurulo,https://github.com/Swati4star/Images-to-PDF/issues/865
JosemyDuarte,https://github.com/ReactiveX/RxJava/issues/6697
atruskie,https://github.com/SixLabors/ImageSharp/issues/875
go2theG,https://github.com/ngrx/platform/issues/1705
rossomah,https://github.com/borgbase/vorta/issues/379
benjaminch,https://github.com/gomods/athens/issues/1177
kaelgreco,https://github.com/dask/distributed/issues/2595
stevematney,https://github.com/dbjorge/jorbs-spire-mod/issues/76
Qovaros985,https://github.com/gatsbyjs/gatsby/issues/19172
aasutossh,https://github.com/Swati4star/Images-to-PDF/issues/855
msomji,https://github.com/exercism/typescript/issues/238
EliasRojasC,https://github.com/PowerPointLabs/PowerPointLabs/issues/1844
kosehy,https://github.com/google/TensorNetwork/issues/355
ramank775,https://github.com/microsoft/vscode/issues/71703
nu11ptr,https://github.com/grpc-ecosystem/grpc-gateway/issues/918
thefaded,https://github.com/elastic/eui/issues/1792
bahaokten,https://github.com/LMMS/lmms/issues/5290
pablospe,https://github.com/microsoft/vcpkg/issues/8820
casio,https://github.com/florimondmanca/ddtrace-asgi/issues/9
ShahAnuj2610,https://github.com/hasura/graphql-engine/issues/3276
luckymurari,https://github.com/ProtonMail/proton-mail-settings/issues/216
loktionovam,https://github.com/kubernetes-sigs/kubespray/issues/5309
ostarling,https://github.com/opencv/opencv/issues/14242
ksanjeevan,https://github.com/mlflow/mlflow/issues/1093
ladakis,https://github.com/netdata/netdata/issues/5791
pyaillet,https://github.com/gatsbyjs/gatsby/issues/13076
akshaychitneni,https://github.com/argoproj/argo-rollouts/issues/237
allisonbusse,https://github.com/CodeursEnSeine/CodeursEnSeine-app/issues/4
sara-02,https://github.com/pandas-dev/pandas/issues/29274
AlexZeitler,https://github.com/aws/aws-cdk/issues/4744
andre-ss6,https://github.com/dotnet/aspnetcore/issues/16647
Raj-Datta-Manohar,https://github.com/elastic/elasticsearch/issues/48645
drigio,https://github.com/google/TensorNetwork/issues/353
jamesseanwright,https://github.com/denoland/deno/issues/3235
ryloric,https://github.com/casey/just/issues/389
WenheLI,https://github.com/processing/p5.js/issues/3659
IanG,https://github.com/natemcmaster/CommandLineUtils/issues/222
marcelakopko,https://github.com/campuscode/rails-guides-pt-BR/issues/231
stefanvassilev,https://github.com/jaegertracing/jaeger/issues/1450
clementkng,https://github.com/AgileVentures/WebsiteOne-FE/issues/169
gabrielbs,https://github.com/sitture/commit-status/issues/45
stroncium,https://github.com/sindresorhus/ky/issues/117
rparrapy,https://github.com/dagster-io/dagster/issues/1878
rohitkaradkar,https://github.com/AdevintaSpain/Barista/issues/292
suleiManiac,https://github.com/TroyTae/game-of-life/issues/533
lramos15,https://github.com/microsoft/vscode/issues/71577
aczietlow,https://github.com/gophish/gophish/issues/1417
Dilatorily,https://github.com/typescript-eslint/typescript-eslint/issues/397
bmalinconico,https://github.com/sorbet/sorbet/issues/2048
lperlaki,https://github.com/denoland/deno/issues/3228
stefanvassilev,https://github.com/ncr-devops-platform/nagiosfoundation/issues/129
gundralaa,https://github.com/ocf/utils/issues/103
jarrettkong,https://github.com/OpenCLTBrigade/vote-clt-site/issues/1
Tide,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit/issues/1217
ricardobessa1,https://github.com/opendistro-for-elasticsearch/alerting-kibana-plugin/issues/14
commit-dkp,https://github.com/certbot/certbot/issues/6899
manav28,https://github.com/microsoft/QuantumKatas/issues/208
somchi,https://github.com/taskcluster/taskcluster/issues/1774
Mihorus,https://github.com/Vimux/Mainroad/issues/126
thecrudge,https://github.com/kubernetes/website/issues/13555
piotrzarycki,https://github.com/GoogleChrome/lighthouse/issues/9894
goenning,https://github.com/ngrx/platform/issues/1684
hsmitty93,https://github.com/typescript-eslint/typescript-eslint/issues/395
mkinney,https://github.com/prysmaticlabs/prysm/issues/3866
francisbrito,https://github.com/fastify/point-of-view/issues/112
wadik12,https://github.com/bcherny/json-schema-to-typescript/issues/223
Swiip,https://github.com/ProtonMail/proton-contacts/issues/275
gsora,https://github.com/commercionetwork/commercionetwork/issues/50
kinyaoo,https://github.com/mickmister/music-sniper-rails/issues/1
izhuravlev,https://github.com/Tarektouati/vue-use-web/issues/25
alexwgraves,https://github.com/nytimes/library/issues/76
dickyw71,https://github.com/TroyTae/game-of-life/issues/483
asvieira-lucas,https://github.com/hazelcast/charts/issues/74
danieljharvey,https://github.com/purescript/spago/issues/471
naman360,https://github.com/fossasia/open-event-frontend/issues/2433
alemagio,https://github.com/fastify/fastify/issues/1917
gtmanfred,https://github.com/plangrid/flask-rebar/issues/77
aadilahmed,https://github.com/commons-app/apps-android-commons/issues/2824
ageofadz,https://github.com/JabRef/jabref/issues/5522
shtke,https://github.com/uber/NullAway/issues/365
briangzimmerman,https://github.com/Automattic/simplenote-electron/issues/1238
dimmonn,https://github.com/JabRef/jabref/issues/4827
supermomonga,https://github.com/neovim/neovim/issues/11293
JS-goose,https://github.com/pavi2410/URL-Inspector/issues/8
faahim,https://github.com/pavi2410/URL-Inspector/issues/7
diptag,https://github.com/lucor/fyne-cross/issues/15
luispollo,https://github.com/spinnaker/keel/issues/557
osnoser1,https://github.com/ngrx/platform/issues/1661
pinpointcoder,https://github.com/Shopify/quilt/issues/1148
martinacat,https://github.com/JabRef/jabref/issues/5516
dqing0,https://github.com/alibaba/Sentinel/issues/634
ondrej-merkun,https://github.com/sitture/commit-status/issues/41
amitlevy21,https://github.com/googleforgames/agones/issues/1150
christian-fei,https://github.com/knaxus/problem-solving-javascript/issues/146
eldemonstro,https://github.com/campuscode/rails-guides-pt-BR/issues/104
maggieghamry,https://github.com/elastic/kibana/issues/49314
tammylotter,https://github.com/fluffynuts/PeanutButter/issues/20
AgathiyanB,https://github.com/jendrikseipp/vulture/issues/178
thanos-pakou,https://github.com/Cloud-CV/EvalAI/issues/2248
dingo-d,https://github.com/PHPCompatibility/PHPCompatibilityWP/issues/10
SuyashSalampuria,https://github.com/w3c/respec/issues/2551
22PoojaGaur,https://github.com/BennyCarlsson/MyPortfolio-Hacktoberfest2019/issues/296
develohpanda,https://github.com/Kong/insomnia/issues/1419
bistaastha,https://github.com/commons-app/apps-android-commons/issues/2782
NikhilThombare-Cuelogic,https://github.com/codetriage/CodeTriage/issues/939
sjha2048,https://github.com/hazelcast/charts/issues/72
bvishal8510,https://github.com/legesher/legesher-translations/issues/92
alexander135,https://github.com/pandas-dev/pandas/issues/29217
vaibhavhrt,https://github.com/pandas-dev/pandas/issues/25899
rkodey,https://github.com/stoically/temporary-containers/issues/315
Anvoker,https://github.com/graphhopper/graphhopper/issues/1580
guschnwg,https://github.com/grommet/grommet/issues/2981
jacksonwb,https://github.com/google/TensorNetwork/issues/344
joelostblom,https://github.com/jupyter/nbconvert/issues/974
carlg0ransson,https://github.com/JabRef/jabref/issues/5509
P4trice,https://github.com/JabRef/jabref/issues/5508
jsonyeung,https://github.com/legesher/legesher/issues/65
badmojo76,https://github.com/TroyTae/game-of-life/issues/433
MarynaVozniuk,https://github.com/magento/pwa-studio/issues/1070
lakmal777git,https://github.com/TroyTae/game-of-life/issues/423
Mark-C-Hall,https://github.com/TroyTae/game-of-life/issues/422
dinukad,https://github.com/TroyTae/game-of-life/issues/418
reegnz,https://github.com/aquasecurity/kube-hunter/issues/111
daerogami,https://github.com/opentk/opentk/issues/889
MaxGreil,https://github.com/shogun-toolbox/shogun/issues/4593
grialeyur,https://github.com/kubernetes-sigs/kubespray/issues/4393
thiagoftsm,https://github.com/netdata/netdata/issues/5717
brapse,https://github.com/tendermint/tendermint/issues/3482
brapse,https://github.com/tendermint/tendermint/issues/3482
anshulahuja98,https://github.com/kubernetes/website/issues/13460
pfieffer,https://github.com/mozilla-mobile/fenix/issues/6237
ashish-kale,https://github.com/uber/baseweb/issues/1085
yashgoswami-infy,https://github.com/uptake/uptasticsearch/issues/185
codevbus,https://github.com/City-Bureau/city-scrapers/issues/913
ledaliang,https://github.com/City-Bureau/city-scrapers/issues/911
luchiago,https://github.com/City-Bureau/city-scrapers/issues/908
eabedrapo,https://github.com/City-Bureau/city-scrapers/issues/907
ksarath,https://github.com/zio/zio/issues/695
jpbulman,https://github.com/facebook/react-native-website/issues/1427
hylickipiotr,https://github.com/simple-icons/simple-icons/issues/1326
krazi3,https://github.com/sequelize/sequelize/issues/10625
moonchanyong,https://github.com/line/armeria/issues/1686
ZiyaoWei,https://github.com/processing/p5.js-web-editor/issues/990
shaungreen,https://github.com/knex/knex/issues/3116
pragdave,https://github.com/smartrent/grizzly/issues/88
TonPC64,https://github.com/mattermost/mattermost-server/issues/12891
m4ver1k,https://github.com/mattermost/mattermost-server/issues/12890
hypnoglow,https://github.com/mattermost/mattermost-server/issues/12887
ffknob,https://github.com/elastic/eui/issues/2477
tkhandel,https://github.com/google/go-github/issues/1318
Anca07,https://github.com/gsantner/markor/issues/747
mpgjon,https://github.com/chaoss/website/issues/139
ahmedash95,https://github.com/rubyforgood/babywearing/issues/169
mateiidavid,https://github.com/linkerd/linkerd2/issues/3622
Ramshah1,https://github.com/aquasecurity/kube-hunter/issues/241
minusf,https://github.com/h5bp/server-configs-nginx/issues/241
gurkankaymak,https://github.com/elastic/elasticsearch/issues/40405
mayzhang2000,https://github.com/argoproj/argo-cd/issues/2546
adamxtokyo,https://github.com/TroyTae/game-of-life/issues/340
nvonbenken,https://github.com/WiseTechGlobal/WTG.Analyzers/issues/79
mukul-rathi,https://github.com/swfl-coders/website/issues/5
mukealicious,https://github.com/qmk/qmk_configurator/issues/298
gunasekara,https://github.com/TroyTae/game-of-life/issues/330
akankshajai,https://github.com/codeforgso/codeforgso.github.io/issues/54
DanPuzzuoli,https://github.com/Qiskit/qiskit-terra/issues/3303
XiNiHa,https://github.com/yewstack/yew/issues/483
xuvatilavv,https://github.com/gsantner/markor/issues/524
emipeanz,https://github.com/kblincoe/VisualGit_SE701_2019_1/issues/89
miketoth,https://github.com/HabitRPG/habitica/issues/11082
udhayacommits,https://github.com/codezonediitj/pydatastructs/issues/29
bweigel,https://github.com/aws/aws-cdk/issues/4628
glha,https://github.com/mtxr/vscode-sqltools/issues/418
t-mangoe,https://github.com/pester/Pester/issues/1263
lucianomagrao,https://github.com/mattermost/mattermost-server/issues/12865
mrosati84,https://github.com/PandiyanCool/RandomNumber/issues/1
sauravpratihar,https://github.com/oppia/oppia/issues/6497
katolikyan,https://github.com/google/TensorNetwork/issues/339
yogmel,https://github.com/reactstrap/reactstrap/issues/1681
sourcediz,https://github.com/katleiahramos/Bark-Park/issues/20
xiao-lix,https://github.com/open-telemetry/opentelemetry-js/issues/448
mathiasertl,https://github.com/pyca/cryptography/issues/4818
alza54,https://github.com/wemake-services/wemake-vue-template/issues/1378
dfcortes,https://github.com/vaadin/flow/issues/5328
kinshukdua,https://github.com/NativeScript/NativeScript/issues/7059
brian-g,https://github.com/ionic-team/capacitor/issues/2076
S10MC2015,https://github.com/TroyTae/game-of-life/issues/316
ellequelle,https://github.com/pandas-dev/pandas/issues/29132
sgolbabaei,https://github.com/mapbox/mapbox-gl-js/issues/8065
PSanetra,https://github.com/mrparkers/terraform-provider-keycloak/issues/169
ddashenkov,https://github.com/dart-lang/code_builder/issues/247
JacobASeverson,https://github.com/reactor/reactor-netty/issues/663
JacobASeverson,https://github.com/reactor/reactor-netty/issues/663
edwd42,https://github.com/publiclab/plots2/issues/5227
ammarnajjar,https://github.com/jazzband/pip-tools/issues/954
sebastianjooo,https://github.com/Swati4star/Images-to-PDF/issues/830
Oxymora,https://github.com/GetTogetherComm/GetTogether/issues/239
fschuelke,https://github.com/LMMS/lmms/issues/5263
charlygg,https://github.com/TroyTae/game-of-life/issues/295
kaykayehnn,https://github.com/facebook/jest/issues/8187
martkop12,https://github.com/alfg/opendrinks/issues/475
bakuzan,https://github.com/facebook/create-react-app/issues/6698
rasimon22,https://github.com/neovim/neovim/issues/9767
korniltsev,https://github.com/pwndbg/pwndbg/issues/678
69,https://github.com/crybapp/portals/issues/17
cecyc,https://github.com/internetarchive/openlibrary/issues/2531
Darshpreet2000,https://github.com/WikiEducationFoundation/apps-android-wikiedudashboard/issues/146
YuetChan,https://github.com/publiclab/leaflet-environmental-layers/issues/271
AleksandrukTad,https://github.com/denoland/deno/issues/3164
josemiguelo,https://github.com/chatwoot/chatwoot/issues/164
eElec,https://github.com/plexis-js/plexis/issues/19
cdrani,https://github.com/cdrani/react-image-effects/issues/3
discombobulateme,https://github.com/oppia/oppia/issues/6482
anksh1997,https://github.com/GilaCMS/gila/issues/6
DuyguKeskek,https://github.com/OleksiyRudenko/hooli-style-popup/issues/3
Bforslund,https://github.com/stryker-mutator/stryker-net/issues/415
ciny,https://github.com/trezor/trezor-core/issues/506
IgorWilbert,https://github.com/uber/baseweb/issues/1045
preshetin,https://github.com/serverless/serverless/issues/5940
kevindoveton,https://github.com/elastic/apm-agent-nodejs/issues/932
ArtemKolichenkov,https://github.com/xsahil03x/giffy_dialog/issues/31
ramereth,https://github.com/sous-chefs/redisio/issues/393
hsim13372,https://github.com/quantumlib/Cirq/issues/1451
jamesgeorge007,https://github.com/facebook/react-native-website/issues/844
profgrammer,https://github.com/badges/shields/issues/3222
laurensimms,https://github.com/joshuaswickirl/cs301-assignment4/issues/2
yopereir,https://github.com/OpenZeppelin/openzeppelin-contracts/issues/1687
aditya274,https://github.com/d-Rickyy-b/pastepwn/issues/59
reillysiemens,https://github.com/Benardi/touvlo/issues/42
shiv6146,https://github.com/Cloud-CV/EvalAI/issues/2206
rouqs,https://github.com/pararang/visitor-app/issues/1
lawrencewu,https://github.com/alibaba/Sentinel/issues/590
harinda05,https://github.com/JabRef/jabref/issues/4783
thiyagu-7,https://github.com/vaadin/flow/issues/5310
mgsats,https://github.com/JuliaLang/julia/issues/31402
meyer20,https://github.com/thamara/time-to-leave/issues/71
glefloch,https://github.com/GoogleContainerTools/jib/issues/2086
lukewalczak,https://github.com/react-native-community/cli/issues/814
zhousiliang163,https://github.com/alibaba/Sentinel/issues/588
yamalight,https://github.com/denoland/deno/issues/3149
bernard-lin,https://github.com/denoland/deno/issues/1963
howardjohn,https://github.com/GoogleCloudPlatform/k8s-cluster-bundle/issues/248
jonpo,https://github.com/nytimes/library/issues/4
VicoErv,https://github.com/thamara/time-to-leave/issues/55
vspedr,https://github.com/thamara/time-to-leave/issues/50
cSparkle,https://github.com/thamara/time-to-leave/issues/49
jackisherwood,https://github.com/Kong/insomnia/issues/1740
BARNZ,https://github.com/vuejs/vue-router/issues/3001
AnnaAraslanova,https://github.com/facebookresearch/maskrcnn-benchmark/issues/576
HermannLucas,https://github.com/tokio-rs/tracing/issues/389
gengarrrr,https://github.com/commons-app/apps-android-commons/issues/2649
noandrea,https://github.com/cosmos/cosmos-sdk/issues/5221
beebpeeb,https://github.com/purescript/spago/issues/460
sdesani,https://github.com/lab259/athena/issues/10
bejuzb0,https://github.com/Submitty/Submitty/issues/3416
m4ver1k,https://github.com/komish/unstaged/issues/4
nickborysov,https://github.com/komish/unstaged/issues/2
sinramyeon,https://github.com/komish/unstaged/issues/1
LeoVie,https://github.com/TroyTae/game-of-life/issues/225
Cereopsis,https://github.com/zio/zio/issues/651
sanketbansal,https://github.com/Cloud-CV/EvalAI-ngx/issues/108
hypnoglow,https://github.com/kudobuilder/kudo/issues/972
theag3nt,https://github.com/conan-io/conan/issues/5943
stsatlantis,https://github.com/zio/zio/issues/647
alexmusa,https://github.com/PyGithub/PyGithub/issues/1065
adin234,https://github.com/sitture/commit-status/issues/24
bokub,https://github.com/hacs/integration/issues/710
poletani,https://github.com/mapbox/mapbox-gl-js/issues/8047
jwithington,https://github.com/ember-learn/ember-website/issues/234
Warriorcat49,https://github.com/CleverRaven/Cataclysm-DDA/issues/34830
MichaelMarien,https://github.com/google/jax/issues/1526
jgimeno,https://github.com/tendermint/tendermint/issues/4065
reda-alaoui,https://github.com/badges/shields/issues/4188
mrunderline,https://github.com/google/TensorNetwork/issues/329
hasan-upinion,https://github.com/hasan-upinion/poetry/issues/1
SnoopJ,https://github.com/pyinstaller/pyinstaller/issues/4482
pancreaflame,https://github.com/spenserblack/github-stats-rs/issues/11
drpayyne,https://github.com/magento/magento-cloud-docker/issues/80
dgzlopes,https://github.com/grafana/loki/issues/1170
NootThePenguin,https://github.com/crybapp/portal/issues/12
dpedrinha,https://github.com/xsahil03x/giffy_dialog/issues/8
deepakkumar96,https://github.com/JabRef/jabref/issues/4763
hitgo00,https://github.com/ossdaiict/sbg-daiict-website/issues/16
daletovar,https://github.com/pydata/sparse/issues/241
grigoriosgiann,https://github.com/pandas-dev/pandas/issues/29052
rally25rs,https://github.com/grafana/loki/issues/1169
vprasanth,https://github.com/gomods/athens/issues/1137
mattetti,https://github.com/magenta/magenta-js/issues/282
GregTheGreek,https://github.com/ChainSafe/gossamer/issues/60
sathia27,https://github.com/ClusterLabs/ha_cluster_exporter/issues/57
EricKit,https://github.com/kamilkisiela/apollo-angular/issues/1129
luckymurari,https://github.com/vishnudas-raveendran/WCMS-Template1/issues/1
abhishekchak52,https://github.com/quantumlib/Cirq/issues/2367
conny-nyman,https://github.com/TeamWertarbyte/material-ui-toggle-icon/issues/7
maftabali,https://github.com/scikit-learn/scikit-learn/issues/13446
mrf345,https://github.com/impress/impress.js/issues/724
dhiaayachi,https://github.com/hashicorp/consul/issues/6635
TroyTae,https://github.com/microsoft/vscode/issues/70464
mbronek7,https://github.com/chatwoot/chatwoot/issues/154
cesar-cb,https://github.com/xgeekshq/js-intl-kitchen-sink/issues/72
Dunni3,https://github.com/pandas-dev/pandas/issues/25723
Ven0maus,https://github.com/DevrexLabs/Fig/issues/27
plxity,https://github.com/processing/p5.js-web-editor/issues/889
derekhh,https://github.com/kubeflow/testing/issues/331
fernandomariano,https://github.com/nbs-system/naxsi/issues/460
vickywane,https://github.com/lsmoura/countries/issues/22
voodoods,https://github.com/itaditya/react-hook-recipes/issues/10
Esperk,https://github.com/wagtail/wagtail/issues/5140
MathiasPius,https://github.com/Keats/tera/issues/395
evlnyng,https://github.com/spenserblack/github-stats-rs/issues/4
rweickelt,https://github.com/conan-io/conan/issues/4730
houfu,https://github.com/GoogleChrome/rendertron/issues/343
krishnan-r,https://github.com/GoogleChrome/rendertron/issues/342
pierreneter,https://github.com/nodejs/nodejs.dev/issues/196
jiechic,https://github.com/trevorwang/retrofit.dart/issues/71
bernhl,https://github.com/pyca/cryptography/issues/4808
manojown,https://github.com/cube-js/cube.js/issues/47
ksteimel,https://github.com/Plume-org/Plume/issues/466
codeboy5,https://github.com/Just-A-Visitor/Algorithmic-Pseudocode/issues/27
idoqo,https://github.com/googleapis/gapic-generator-go/issues/233
fistaco,https://github.com/simoneddeland/proc-sharp/issues/3
Mrinalsinghal,https://github.com/sydevs/WeMeditate/issues/11
rahuldkjain,https://github.com/remoteintech/remote-jobs/issues/639
pedabraham,https://github.com/reactjs/es.reactjs.org/issues/201
Brostafa,https://github.com/Yet-Another-Series/Yet_Another_Algorithms_Repository/issues/77
xplosunn,https://github.com/kubukoz/sup/issues/127
svnnynior,https://github.com/xgeekshq/js-intl-kitchen-sink/issues/42
gzine,https://github.com/xgeekshq/js-intl-kitchen-sink/issues/37
victorsalaun,https://github.com/elastic/helm-charts/issues/331
jbialy,https://github.com/hashicorp/vault-helm/issues/84
rafaelmt,https://github.com/zio/zio/issues/620
colin-axner,https://github.com/cosmos/cosmos-sdk/issues/3854
edmundho,https://github.com/netlify/netlify-cms/issues/2158
rsarawgi,https://github.com/elastic/elasticsearch/issues/48057
tbergeron,https://github.com/laurent22/joplin/issues/1988
mistikel,https://github.com/mattermost/mattermost-server/issues/12796
abelharisov,https://github.com/mattermost/mattermost-server/issues/12795
mauricio,https://github.com/mattermost/mattermost-server/issues/12788
akshaychhajed,https://github.com/mattermost/mattermost-server/issues/12783
rv404674,https://github.com/mattermost/mattermost-server/issues/12782
Matt-Stypulkoski,https://github.com/Qiskit/qiskit-terra/issues/1949
Thilagavathi1,https://github.com/TroyTae/game-of-life/issues/156
John-Smile,https://github.com/apache/dubbo/issues/3625
ig-or,https://github.com/microsoft/vcpkg/issues/8602
jakebacker,https://github.com/xmidt-org/xmidt/issues/16
eran-levy,https://github.com/open-telemetry/opentelemetry-go/issues/205
willtunnels,https://github.com/ocf/ocflib/issues/162
LeonY1,https://github.com/elastic/eui/issues/2427
harshanarisetty,https://github.com/xgeekshq/js-intl-kitchen-sink/issues/31
Guttz,https://github.com/HTTP-APIs/hydra-openapi-parser/issues/14
sasurau4,https://github.com/nodejs/node/issues/26546
gvol,https://github.com/emacs-lsp/dap-mode/issues/54
vkrol,https://github.com/facebook/jest/issues/8092
Lawrence4code,https://github.com/xgeekshq/js-intl-kitchen-sink/issues/19
niftytushar,https://github.com/JasonFritsche/BreweryFinder/issues/39
onionzn,https://github.com/ocf/ocfweb/issues/477
bwiernik,https://github.com/citation-js/citation-js/issues/63
FailedSitcom,https://github.com/gatsbyjs/gatsby/issues/18615
mumgmangmange,https://github.com/line/armeria/issues/1645
bojanfilipovic,https://github.com/jenkinsci/configuration-as-code-plugin/issues/1162
Kardelio,https://github.com/Xaxetrov/git-typo/issues/21
codesue,https://github.com/WordPress/gutenberg/issues/14334
pqzx,https://github.com/mattermost/mattermost-server/issues/12761
seasurfpete,https://github.com/alerta/alerta-contrib/issues/250
toddeTV,https://github.com/manniL/lichter.io/issues/54
camilaavilarinho,https://github.com/gatsbyjs/gatsby/issues/18601
murray-b,https://github.com/facebook/docusaurus/issues/1269
aamirshahx,https://github.com/lirantal/is-website-vulnerable/issues/22
Erick2280,https://github.com/pacdiv/regex.guide/issues/70
cascio,https://github.com/City-Bureau/city-scrapers/issues/700
spenc53,https://github.com/TroyTae/game-of-life/issues/132
jeffsieu,https://github.com/hasura/graphql-engine/issues/3127
VictorioBerra,https://github.com/Azure/azure-cli/issues/8723
zard777,https://github.com/iamshm/Linux-Unix-Commands/issues/53
balabarath,https://github.com/asciidoctor/asciidoctor-intellij-plugin/issues/349
patta42,https://github.com/wagtail/wagtail/issues/5122
aliidrees,https://github.com/uncompiled/alexa-fruit-stand/issues/34
bit-man,https://github.com/asciidoctor/asciidoctor-intellij-plugin/issues/347
marfgold1,https://github.com/TroyTae/game-of-life/issues/106
nicm42,https://github.com/TroyTae/game-of-life/issues/105
ryandrew14,https://github.com/gatsbyjs/gatsby/issues/12357
AmirS,https://github.com/WordPress/gutenberg/issues/14281
blaf,https://github.com/wesnoth/wesnoth/issues/4456
kanishk16,https://github.com/scikit-hep/pyhf/issues/614
TimoKramer,https://github.com/bob-cd/bob/issues/28
verenion,https://github.com/VATSIM-UK/UK-Sector-File/issues/2012
jessekoconnor,https://github.com/nodejs/node/issues/29948
unixpi,https://github.com/aragon/hack/issues/104
s0b0lev,https://github.com/ethereum/trinity/issues/370
james-flynn-ie,https://github.com/dsccommunity/SqlServerDsc/issues/1300
liulu1124,https://github.com/project-oak/oak/issues/2
madham32,https://github.com/OpenRefine/OpenRefine/issues/1975
michaelw85,https://github.com/facebook/jest/issues/8049
MrCube42,https://github.com/xlayers/xlayers/issues/244
Joel-hanson,https://github.com/TroyTae/game-of-life/issues/92
dschandrasekara,https://github.com/TroyTae/game-of-life/issues/89
HencoSmith,https://github.com/TroyTae/game-of-life/issues/87
vivek-26,https://github.com/GoogleContainerTools/kaniko/issues/813
Charliocat,https://github.com/line/armeria/issues/2185
wakwak3125,https://github.com/facebookincubator/spectrum/issues/36
yenkhoon,https://github.com/tendermint/tendermint/issues/4051
ilias-t,https://github.com/microsoft/vscode-eslint/issues/637
tjmonsi,https://github.com/HTTPArchive/httparchive.org/issues/132
himynameisdave,https://github.com/jest-community/eslint-plugin-jest/issues/232
bsshashank,https://github.com/AndreVarandas/the-flappy-bird/issues/19
jacobtyq,https://github.com/xlayers/xlayers/issues/234
KVGarg,https://github.com/vinyldns/vinyldns-python/issues/61
monte-hayward,https://github.com/exercism/javascript/issues/629
ojasgulati,https://github.com/elastic/elasticsearch/issues/39666
ShubhamBansal1997,https://github.com/oppia/oppia/issues/6387
allantargino,https://github.com/Azure/aks-engine/issues/633
km-js,https://github.com/taskcluster/taskcluster/issues/1581
antoinerousseau,https://github.com/gatsbyjs/gatsby/issues/12280
ifyGecko,https://github.com/gemrb/gemrb/issues/332
Agreon,https://github.com/VLCTechHub/VLCTechHub-site/issues/84
thokra,https://github.com/che-incubator/chectl/issues/49
IvanFLeon,https://github.com/brooks-builds/bbggez/issues/29
plwai,https://github.com/brooks-builds/bbggez/issues/28
Kyle-Ski,https://github.com/knaxus/problem-solving-javascript/issues/72
Abhi347,https://github.com/facebook/jest/issues/9043
pbrahmbhatt3,https://github.com/MarquezProject/marquez/issues/375
Abhi58,https://github.com/Cloud-CV/EvalAI-ngx/issues/94
shakcho,https://github.com/facebook/docusaurus/issues/1254
wpater,https://github.com/jenkinsci/configuration-as-code-plugin/issues/1149
kalpananegi,https://github.com/TroyTae/game-of-life/issues/66
phlegx,https://github.com/shentao/vue-multiselect/issues/937
mcaibad2,https://github.com/deamme/usecrypto/issues/11
kartik-budhiraja,https://github.com/xlayers/xlayers/issues/327
svignesh93,https://github.com/Swati4star/Images-to-PDF/issues/808
welt,https://github.com/ampproject/rollup-plugin-closure-compiler/issues/158
somewhatabstract,https://github.com/codementorship/austin-tech-list/issues/32
kellim,https://github.com/taskcluster/taskcluster/issues/1576
chaturanganamal,https://github.com/TroyTae/game-of-life/issues/50
droidttk,https://github.com/TroyTae/game-of-life/issues/47
hasalassh,https://github.com/TroyTae/game-of-life/issues/44
benjaminr,https://github.com/google/TensorNetwork/issues/315
vincentalfred,https://github.com/apache/trafficcontrol/issues/3981
susanreenesaa,https://github.com/taskcluster/taskcluster/issues/1572
tawAsh1,https://github.com/MarkBind/markbind/issues/738
hiroyoshii,https://github.com/grpc-ecosystem/grpc-gateway/issues/888
